lobster ravioli;0.554455445545;202;0.270291586012
toasted ravioli;0.483870967742;31;0.233021913852
stuffed ravioli;0.6;25;0.274588327914
chocolate souffle;0.466666666667;15;0.250236220359
key lime pie;1.0;9;0.247417143751
stuffed peppers;0.809523809524;21;0.24772794084
lamb chop;0.609022556391;133;0.287361917155
chocolate ganache;1.0;21;0.300671480566
fettuccini alfredo;0.25;16;0.155449697414
ricotta;0.718032786885;915;0.255444612064
lobster bisque;0.583333333333;120;0.298086362994
chocolate torte;0.692307692308;13;0.319705607762
chicken tenders;0.0909090909091;22;0.0964362683828
cold pizza;0.214285714286;28;0.140693673038
pasta china;1.0;4;0.305072777158
rice ball;0.767441860465;86;0.270837023193
beef cheek ravioli;0.578947368421;57;0.300954156819
mahi mahi;0.833333333333;12;0.414710516661
ricotta salata;1.0;8;0.267419264323
bottomless mimosa;0.894736842105;19;0.283390556845
chocolate gelato;0.8125;32;0.292770667587
wedding cake;0.846153846154;26;0.331123166358
chicken cutlet;0.529411764706;34;0.145785643634
hanger steak;0.25;8;0.232940126992
prosciutto cotto;1.0;5;0.295618926878
apple salad;0.368421052632;19;0.207707553254
pizza bianca;1.0;4;0.338907437085
potato salad;0.7;40;0.227312066887
tuna salad;0.692307692308;26;0.213264099395
oso bucco;1.0;3;0.322294288827
spaghetti bolognese;0.513513513514;37;0.241174551522
ice cream;0.765793528505;649;0.273430614162
tiramisu;0.771889400922;868;0.294591138339
lava cake;0.80487804878;41;0.294811302188
funghi pizza;0.789473684211;19;0.34663710167
carrot cake;0.913043478261;23;0.221654892003
chicken milanese;0.75;8;0.256813599567
prosciutto di parma;0.636363636364;11;0.193770845695
banana peppers;1.0;14;0.350367759844
philly cheesesteak;0.555555555556;9;0.411309013274
veal scallopine;1.0;5;0.288425557776
veal scallopini;0.75;16;0.289258114462
philly cheese steak;0.5;16;0.293311578328
flat breads;1.0;13;0.326886522539
sauteed mushrooms;0.857142857143;28;0.267530948664
veal scaloppini;0.5;4;0.198691804847
lady fingers;0.466666666667;30;0.281163540814
apple crostada;1.0;7;0.317315367688
raspberry vinaigrette;1.0;12;0.308239503153
flat bread;0.6;125;0.251902477404
artisan pizza;0.578947368421;19;0.253182727011
chicken pesto;0.692307692308;65;0.191635158894
chicken saltimbocca;0.4;10;0.157633686558
diver scallops;0.764705882353;17;0.249571692271
postino arcadia;1.0;2;0.557017857143
sicilian pizza;0.8;10;0.215044678294
garlic toast;0.3125;32;0.225477177899
ribeye steak;0.739130434783;23;0.318881301021
cobb salad;0.6;10;0.235982078607
pizza napoletana;0.0;2;0.0673957103503
wild mushroom;0.787234042553;94;0.254807126197
pork trotter;0.6;5;0.282996770233
chicken piccata;0.530864197531;81;0.16005397194
ground beef;0.375;48;0.169938770231
fennel sausage;0.971830985915;71;0.269859008787
stuffed mushrooms;0.615384615385;156;0.2688705403
dungeness crab;0.555555555556;9;0.192685997902
baked rigatoni;0.68;25;0.249698644812
grilled chicken;0.66081871345;171;0.194215908149
eggplant caponata;0.538461538462;13;0.272837822974
tuna tartare;0.714285714286;21;0.245848324183
chicken vesuvio;1.0;3;0.106044282107
marcona almonds;1.0;3;0.199121969201
ravioli caprese;1.0;4;0.358987411056
ciabatta bread;0.944444444444;36;0.252448223229
sweet potato tots;0.818181818182;11;0.301326245624
red pepper flakes;0.647058823529;51;0.211703980744
tortellini;0.66511627907;215;0.255763176918
guy fieri;0.0;2;0.100313079777
risotto balls;0.842105263158;38;0.322051501195
short rib ravioli;0.722222222222;36;0.289739775704
seafood pasta;0.574193548387;155;0.275891592875
filet mignon;0.648648648649;148;0.279198496214
cheese pizza;0.52422907489;454;0.237086115162
bone in ribeye;0.615384615385;26;0.354309149672
caprese salad;0.655677655678;273;0.285724425258
pork belly;0.796610169492;118;0.279079009907
margherita pizza;0.642857142857;224;0.268382443867
bucatini all'amatriciana;0.333333333333;3;0.350806708723
moscow mule;1.0;3;0.242969456469
cheese sticks;0.259259259259;27;0.205868088744
semolina gnocchi;0.5;4;0.118248062921
poached egg;0.859154929577;71;0.296265907624
margherita flatbread;0.454545454545;11;0.287004005359
cheesy bread;0.649122807018;57;0.185107502336
sicilian style;0.333333333333;3;0.297242020546
miso soup;0.6;15;0.176114586012
caramelized onions;0.79381443299;97;0.247837030558
corned beef hash;0.75;8;0.329269045444
roasted red pepper;0.841463414634;164;0.244343582343
salted caramel sundae;1.0;19;0.344226850245
flank steak;0.25;16;0.20156307962
crab cake;0.696428571429;112;0.286980162312
italian sausage;0.727272727273;88;0.226299044581
chicago style deep dish;1.0;4;0.309901491737
antipasto platter;0.897435897436;39;0.283349938359
hot dog;0.505376344086;93;0.214283535704
crushed red pepper;0.666666666667;36;0.198474931152
tira misu;0.333333333333;3;0.311242206647
heirloom tomato;0.694444444444;72;0.265944870665
veal saltimbocca;0.428571428571;7;0.168192850858
pana cotta;0.666666666667;6;0.286983677657
gaeta olives;0.6;10;0.263835863194
chicken picata;1.0;10;0.324137355314
bacon wrapped dates;0.5;8;0.329667952102
cole slaw;0.692307692308;13;0.283231170059
grilled salmon;0.684210526316;38;0.274888047648
pea soup;1.0;10;0.284136696086
bread pudding;0.873684210526;95;0.288682196866
napoletana pizza;0.0;2;0.349793099058
steamed mussels;0.578947368421;19;0.256843496984
portabello mushroom;0.555555555556;18;0.239849032345
calamari;0.597686375321;1556;0.264964751263
egg roll;0.846153846154;26;0.263188197085
mediterranean salad;1.0;4;0.303180803571
grated parmesan;0.826086956522;23;0.267334467886
stuffed pizza;0.752380952381;105;0.270416286948
fried risotto balls;0.866666666667;15;0.298035828838
pecorino romano;0.75;8;0.283790987494
jidori chicken;1.0;7;0.202004150714
hot chocolate;0.487179487179;39;0.192083722651
spinach manicotti;0.454545454545;11;0.212076528544
porta bella;-1.0;1;0.133333333333
goat cheese;0.793893129771;524;0.282713230953
crème brûlée;1.0;5;0.2563023326
flat iron steak;0.866666666667;15;0.249717973228
seafood linguini;0.636363636364;22;0.271186836944
smoked salmon;0.826086956522;92;0.286149714556
potato gnocchi;0.818181818182;33;0.293580031358
pasta trio;0.538461538462;26;0.294041899859
marinated olives;1.0;17;0.323042532993
boneless wings;0.416666666667;24;0.193146265897
chocolate mousse;0.774193548387;62;0.293671189691
cheesy garlic bread;0.545454545455;44;0.188608302011
roast pork;0.428571428571;7;0.229497773136
house made mozzarella;0.846153846154;13;0.289927072398
artichoke;0.749414519906;854;0.264471040507
clam linguine;0.714285714286;21;0.259619662054
jumbo shrimp;0.777777777778;36;0.223131784168
linguine vongole;1.0;5;0.464023784355
short rib agnolotti;0.714285714286;21;0.270882187868
ahi tuna;0.862068965517;29;0.327010914029
mini donuts;1.0;14;0.382458356919
antipasto salad;0.788079470199;151;0.293781796309
parma ham;1.0;12;0.256463544319
cheese steak;0.608695652174;92;0.239316905749
roasted beets;0.5;28;0.254261594373
beef carpaccio;0.793103448276;116;0.287029621504
pork chop;0.696629213483;178;0.28763952021
wedding soup;0.428571428571;49;0.223286994824
green salad;0.5;88;0.20826496854
veal picatta;0.692307692308;13;0.333777684675
gyoza pot;1.0;3;0.264388724199
zucchini sticks;0.636363636364;11;0.232843567337
pig ears;1.0;26;0.310333063572
fried calamari;0.47572815534;206;0.24880283842
spaghetti marinara;0.466666666667;15;0.160464495381
asiago blue mac;1.0;1;0.11812037037
portobello mushroom;0.885714285714;35;0.269374481062
crazy alfredo;1.0;13;0.243699945155
garbanzo beans;0.6;15;0.239692221454
fritto misto;0.913043478261;23;0.297006620499
eggplant;0.649272882806;1169;0.267368787325
brie and apple;0.916666666667;24;0.311306920186
meat lasagna;0.719298245614;57;0.281029333535
clam chowder;0.730769230769;52;0.271416572775
margarita pizza;0.616;125;0.281654560482
strip steak;0.391304347826;23;0.214976573075
hash browns;0.75;32;0.218737389353
chicken sandwich;0.433333333333;60;0.13839273423
fricassee of truffled mushrooms;1.0;7;0.32271871592
chicken parm;0.527044025157;795;0.168257468141
mac shack;0.6;5;0.197985247623
raw oysters;0.7;20;0.190886799885
soft shell crab;0.6;15;0.271333450211
pizza a metro;0.333333333333;3;0.304608997734
duck confit;0.578947368421;19;0.230003912734
gorgonzola pizza;1.0;4;0.402386438793
osso bucco;0.616161616162;99;0.248541853897
ravioli;0.599799398195;1994;0.272115259217
pesto pasta;0.611111111111;36;0.292029232569
sheep's milk cheese;1.0;8;0.262410682345
salted caramel gelato;0.888888888889;18;0.286086194128
chili flakes;0.6;30;0.204274891749
toasted pistachios;1.0;12;0.300696166343
white truffle;1.0;57;0.257613567442
naked city pizza;0.25;8;0.237026590505
french onion soup;0.666666666667;12;0.205540081815
duck and foie gras ravioli;1.0;36;0.323237383508
pizza muffins;0.863636363636;44;0.293364791536
shrimp cocktail;0.647058823529;51;0.2789256247
beef medallions;0.538461538462;13;0.259366124358
sea urchin;0.714285714286;14;0.300940018599
fettuccine alfredo;0.313725490196;102;0.19754067179
italian beef sandwich;0.6;15;0.159327095241
garlic aioli;0.866666666667;15;0.307104336409
toasted almond gelato;0.666666666667;6;0.253692272224
pesto penne bake;1.0;6;0.324248469132
creme brule;0.851851851852;162;0.305089196376
minestrone;0.594936708861;158;0.256280003101
lobster tail;0.533333333333;60;0.264172039028
brie & apples with fig spread;1.0;8;0.384515752682
pork loin;0.769230769231;26;0.255613162468
beef tenderloin;0.826086956522;23;0.340962168118
mushroom risotto;0.639344262295;61;0.25633815318
buffalo wing;0.828571428571;35;0.279606768136
broasted chicken;0.875;16;0.172636763447
baked ravioli;0.538461538462;13;0.262414097596
striped bass;0.454545454545;11;0.250030077101
porchetta sandwich;0.75;8;0.321929069834
short rib;0.724324324324;370;0.27397146243
ricotta cheese;0.660714285714;224;0.258945272171
buffalo wild wings;1.0;4;0.247409999661
pollo scarpariello;1.0;2;0.135527529762
deep dish pizza;0.782608695652;184;0.220169725487
eggplant torta;1.0;4;0.254071370618
mushroom ravioli;0.611940298507;67;0.242709389537
house smoked mozzarella;1.0;5;0.268372474747
baked clams;0.6;20;0.258438317909
lamb's tongue;0.428571428571;7;0.33744756799
antipasti;0.809045226131;199;0.288820758691
insalata caprese;1.0;6;0.240069433743
bolognese ragu;0.0;2;0.218636414399
strawberry shortcake;0.7;20;0.313449819407
chicago style pizza;0.714285714286;7;0.344598091555
brussel sprout;0.863247863248;117;0.320525209608
grilled shrimp;0.785714285714;28;0.287098684068
federal pizza;-1.0;3;0.12206333173
crème brulee;0.285714285714;14;0.226663093972
eggplant rollatini;0.666666666667;30;0.257400109944
bufala mozzarella;0.866666666667;15;0.259928877499
grilled octopus;0.753424657534;73;0.306158971157
apple pie;0.578947368421;19;0.20449085723
insalata mista;0.5;4;0.22752678806
roast beef;0.594202898551;69;0.240587003241
roasted corn;1.0;14;0.309271683128
grilled vegetables;0.727272727273;22;0.220539949837
braised short rib;0.709677419355;62;0.253278277219
chicken limone;0.333333333333;15;0.155428839193
wood roasted onion;0.777777777778;9;0.22097914646
mozzarella sandwich;1.0;33;0.28385575986
acorn squash;1.0;6;0.400026514129
pork shank;0.636363636364;11;0.287217030549
roasted brussels sprout;1.0;3;0.267849514086
skirt steak;0.714285714286;21;0.272066121477
creme brûlée;0.9375;32;0.379227879843
butternut squash ravioli;0.789473684211;76;0.333593813876
meat balls;0.492957746479;71;0.271299988155
onion ring;0.65;40;0.291190837692
fettucini alfredo;0.416666666667;24;0.213070249926
fried zucchini;0.644859813084;107;0.270653975198
lamb shank;0.733333333333;30;0.280925522529
artichoke spread;1.0;26;0.332482674056
clam pasta;0.333333333333;18;0.256367728272
fried mozzarella;0.650793650794;63;0.262218836188
porta salad;1.0;4;0.305014619883
creme brulee;0.846153846154;143;0.301806783004
bbq chicken pizza;0.466666666667;15;0.177978994841
bucatini amatriciana;0.6;5;0.357862393162
turkey sandwich;0.702127659574;47;0.245809006045
chicken lasagna;0.571428571429;14;0.158362132035
brussels sprout;0.823529411765;34;0.251917214659
braised beef;0.783783783784;37;0.272006478243
sundried tomato;0.803278688525;61;0.228257698398
mizithra cheese;0.636363636364;11;0.226314607928
raviolini;0.727272727273;22;0.298903654137
peach bellini;0.818181818182;22;0.334182594993
chicago dog;0.5;4;0.200746148459
pepperoni pizza;0.496402877698;278;0.240401441864
bone in rib eye;0.428571428571;14;0.283493777481
baked ziti;0.615894039735;151;0.240418438492
fried eggplant;0.52380952381;21;0.241760398971
brick oven pizza;0.745454545455;55;0.286241888428
roasted peppers;0.810344827586;116;0.27822956954
chicago pizza;1.0;3;0.419851190476
angel hair pasta;0.547826086957;115;0.22430161776
rice pudding;0.714285714286;21;0.226400814374
spiced duck breast;1.0;6;0.348323673195
chicken angelo;-0.142857142857;7;0.12520527976
italian calzone;1.0;2;0.337416666667
baked brie;1.0;24;0.334826113435
shaved parmesan;0.826086956522;23;0.28949957029
sweet peppers;0.809523809524;42;0.252100581037
chicken francese;1.0;3;0.344125266268
braised pork shoulder;0.466666666667;15;0.242747691589
grilled chicken breast;0.619047619048;21;0.187636490422
lentil soup;0.473684210526;38;0.261782787977
uni tomato cream;1.0;8;0.235732497808
beet salad;0.695364238411;151;0.29831510528
broccoli rabe;0.565217391304;46;0.223447489346
seared scallops;0.888888888889;18;0.284850735528
parmigiano reggiano;0.9;20;0.282734117023
bruschetta board;0.954545454545;88;0.349441663766
shrimp scampi;0.619718309859;142;0.269092565388
shrimp pasta;0.4;40;0.239144294199
spumoni ice cream;0.846153846154;13;0.340735365626
zuppa toscana;1.0;4;0.204701216029
heirloom tomato salad;0.684210526316;19;0.278856274445
flourless chocolate cake;0.793103448276;29;0.25420246505
mozzarella caprese;0.666666666667;12;0.237296843459
porcini mushrooms;0.724137931034;29;0.245276260642
panna cotta;0.858585858586;99;0.29812237311
fish fry;0.692307692308;13;0.31344223926
roasted chicken;0.567567567568;74;0.17525672338
crispy pig ears;1.0;5;0.332020022061
cherry peppers;0.6;25;0.238463787637
rice pilaf;0.285714285714;14;0.262340955081
sea bass;0.637426900585;171;0.262667624408
veal loin;1.0;5;0.339889406882
king crab;0.7;20;0.24446921936
chopped salad;0.654761904762;168;0.263513343126
cheese tortellini;0.612903225806;31;0.247509184687
salmon salad;0.741935483871;31;0.259324797948
meatball sandwich;0.531034482759;145;0.230656504128
sausage and peppers;0.639344262295;61;0.265351721639
calamari fritti;0.538461538462;26;0.231671704235
bean soup;0.666666666667;30;0.230647912572
fried oreos;1.0;11;0.31583888945
amuse bouche;0.719298245614;57;0.273958018286
broaster chicken;0.5;4;0.0979466142518
sun dried tomato;0.777777777778;117;0.222954992183
eggplant parm;0.576923076923;416;0.258944502544
chilean sea bass;1.0;8;0.196492569448
oysters rockefeller;0.333333333333;3;0.224795362589
sea scallops;0.625;32;0.268624831849
spaghetti with meatballs;0.458333333333;48;0.249793712894
kalamata olives;0.642857142857;56;0.224258216649
fired pie;0.5;4;0.161163562325
gluten free pizza;0.717171717172;99;0.344280458542
osso buco;0.636363636364;55;0.308398982423
stuffed chicken;0.384615384615;26;0.200454538491
pulled mozzarella;0.6;10;0.281776159827
eggplant pizzettes;1.0;6;0.18530967788
tomato soup;0.507246376812;69;0.248397555373
frutti di mare;0.571428571429;14;0.250619728272
coconut panna cotta;0.75;8;0.293918335194
pesto sauce;0.747747747748;111;0.267352445577
chicken florentine;1.0;7;0.299725796173
gorgonzola salad;0.68;25;0.273873578065
metro pizza;0.142857142857;21;0.170663355809
greek pizza;-1.0;1;0.0444711538462
roasted potatoes;0.6;55;0.238774465982
fruit salad;0.75;16;0.240405033343
anti pasta;0.857142857143;28;0.341006492891
roasted brussel sprout;1.0;11;0.329552647689
vanilla gelato;0.771428571429;35;0.33270459837
pastrami sandwich;0.769230769231;26;0.243022546851
chicken cacciatore;0.875;16;0.248957658475
pulled pork;0.771428571429;35;0.295775278131
whip cream;0.666666666667;6;0.280486970964
prime rib;0.647058823529;51;0.287296882349
chicken breast;0.416666666667;216;0.131936564485
red snapper;0.777777777778;18;0.272493207559
meatball sub;0.68345323741;139;0.259923731268
artichoke heart;0.783439490446;157;0.233824949917
